Zeit;TE1;TM11;TM12;UBE1;TE2;TM21;TM22;UBE2;UCE;IC
1099.118559;2565;2555;2555;429;2701;2650;2690;425;2877;0
1099.618338;2555;2555;2555;429;2691;2650;2680;425;2880;0
1100.119161;2555;2555;2555;428;2671;2650;2680;425;2877;0
1100.617776;2565;2555;2555;429;2681;2650;2680;426;2877;0
1101.1191;2565;2555;2555;429;2681;2650;2680;426;2880;0
1101.617074;2535;2555;2555;429;2671;2660;2680;426;2880;0
1102.119206;2565;2555;2545;429;2681;2645;2680;426;2880;0
1102.61887;2565;2555;2555;429;2681;2650;2680;426;2877;0
1103.117135;2565;2555;2555;429;2661;2650;2670;425;2880;0
1103.619116;2545;2555;2555;429;2681;2650;2680;425;2880;0
1104.119146;2545;2565;2545;429;2681;2650;2680;426;2880;0
1104.618015;2535;2555;2545;429;2651;2650;2670;426;2877;0
1105.118753;2535;2555;2555;429;2671;2645;2670;426;2877;0
1105.618184;2545;2555;2555;429;2681;2645;2670;426;2880;0
1106.118345;2565;2555;2545;429;2701;2650;2680;426;2880;0
1106.61929;2545;2555;2555;429;2661;2650;2670;426;2880;0
1107.118508;2535;2555;2555;429;2671;2650;2670;425;2877;0
1107.618421;2535;2555;2555;429;2671;2650;2670;426;2880;0
1108.117512;2535;2545;2545;429;2671;2650;2670;426;2883;0
1108.618811;2565;2555;2555;429;2681;2650;2670;426;2877;0
1109.119106;2545;2555;2555;429;2681;2650;2670;426;2877;0
1109.619079;2535;2545;2555;429;2671;2650;2670;426;2877;0
1110.119235;2535;2555;2555;429;2671;2650;2680;426;2883;0
1110.61897;2535;2555;2545;429;2651;2650;2670;426;2880;0
1111.119096;2535;2555;2555;429;2671;2650;2670;426;2877;0
1111.619034;2555;2555;2545;429;2651;2650;2670;426;2877;0
1112.119248;2545;2555;2545;429;2661;2650;2670;426;2883;0
1112.619673;2565;2565;2555;429;2661;2645;2670;426;2880;0
1113.120211;2555;2555;2555;429;2671;2650;2670;426;2880;0
1113.619373;2535;2545;2555;429;2671;2645;2670;426;2877;0
1114.119058;2545;2555;2555;429;2661;2645;2670;426;2877;0
1114.619222;2545;2555;2545;429;2681;2645;2670;426;2877;0
1115.118895;2535;2565;2555;429;2651;2645;2660;426;2877;0
1115.618749;2535;2555;2545;430;2651;2635;2660;426;2883;0
1116.119175;2535;2555;2545;429;2671;2645;2660;426;2877;0
1116.619086;2535;2555;2555;429;2671;2645;2660;426;2877;0
1117.119075;2565;2555;2555;429;2661;2635;2660;426;2877;0
1117.619327;2565;2555;2545;429;2661;2645;2660;426;2877;0
1118.119431;2545;2545;2545;429;2661;2650;2660;426;2877;0
1118.619559;2545;2555;2545;429;2681;2635;2660;426;2877;0
1119.118445;2535;2555;2545;429;2651;2635;2660;426;2877;0
1119.619232;2535;2545;2545;429;2651;2625;2660;426;2877;0
1120.119385;2535;2545;2545;429;2671;2625;2660;426;2880;0
1120.618605;2515;2545;2545;429;2651;2635;2650;426;2877;0
1121.11928;2535;2545;2545;429;2651;2625;2660;426;2880;0
1121.619559;2535;2545;2545;429;2651;2635;2660;427;2880;0
1122.11984;2555;2545;2545;430;2651;2625;2650;426;2880;0
1122.619308;2545;2545;2535;431;2681;2625;2650;427;2877;0
1123.119511;2535;2545;2545;430;2632;2625;2650;426;2880;0
1123.618455;2535;2545;2545;429;2651;2635;2650;426;2880;0
1124.119674;2535;2545;2545;429;2651;2625;2650;426;2877;0
1124.618896;2515;2545;2545;429;2651;2625;2650;427;2877;0
1125.119153;2535;2545;2545;429;2651;2625;2650;426;2880;0
1125.619228;2545;2555;2535;429;2641;2625;2650;426;2877;0
1126.119527;2555;2545;2545;429;2651;2625;2650;427;2877;0
1126.619288;2545;2555;2545;429;2661;2625;2650;427;2877;0
1127.119339;2535;2545;2545;429;2651;2625;2650;427;2877;0
1127.618554;2555;2545;2545;429;2651;2625;2645;426;2880;0
1128.119538;2545;2545;2545;429;2661;2615;2650;427;2877;0
1128.618549;2515;2555;2545;429;2651;2625;2650;427;2883;0
1129.119312;2525;2545;2545;429;2661;2625;2650;427;2877;0
1129.617071;2535;2545;2535;429;2651;2625;2650;427;2883;0
1130.119243;2535;2535;2535;429;2651;2625;2650;427;2880;0
1130.619382;2535;2545;2545;429;2651;2625;2650;426;2877;0
1131.118299;2545;2545;2545;429;2641;2625;2650;426;2880;0
1131.618505;2535;2545;2545;429;2651;2625;2645;427;2883;0
1132.119397;2535;2545;2545;429;2651;2625;2645;426;2883;0
1132.619151;2525;2545;2545;430;2641;2625;2645;427;2880;0
1133.118627;2535;2545;2535;429;2651;2615;2650;427;2883;0
1133.619463;2545;2555;2545;429;2641;2615;2645;427;2877;0
1134.119496;2565;2545;2545;429;2661;2615;2645;427;2880;0
1134.618906;2525;2545;2535;430;2661;2615;2645;426;2883;0
1135.118682;2555;2545;2545;429;2651;2615;2645;427;2880;0
1135.619812;2535;2545;2545;429;2632;2615;2645;427;2877;0
1136.118344;2555;2545;2535;429;2651;2615;2650;426;2883;0
1136.618672;2535;2545;2545;429;2632;2615;2645;427;2883;0
1137.119493;2525;2545;2545;429;2661;2615;2645;426;2877;0
1137.618802;2515;2545;2545;429;2651;2615;2645;427;2880;0
1138.116966;2535;2545;2545;429;2632;2615;2645;427;2880;0
1138.619452;2535;2545;2535;429;2651;2615;2645;427;2877;0
1139.119843;2515;2545;2535;429;2632;2615;2645;426;2880;0
1139.619196;2535;2545;2545;430;2632;2615;2645;427;2880;0
1140.119834;2555;2545;2545;429;2651;2615;2645;427;2877;0
1140.619376;2545;2545;2535;429;2661;2615;2645;429;2880;0
1141.120036;2535;2545;2525;429;2632;2615;2645;427;2877;0
1141.619338;2535;2545;2535;429;2632;2615;2635;427;2877;0
1142.119383;2535;2535;2535;429;2632;2615;2635;427;2877;0
1142.619493;2555;2545;2535;429;2632;2615;2645;426;2880;0
1143.120082;2545;2545;2545;429;2641;2615;2645;426;2877;0
1143.619503;2515;2545;2535;430;2632;2615;2645;426;2880;0
1144.119464;2535;2545;2545;429;2632;2615;2645;426;2880;0
1144.618786;2535;2535;2545;429;2632;2615;2645;427;2877;0
1145.119386;2535;2535;2535;429;2632;2615;2645;427;2877;0
1145.619465;2535;2535;2535;429;2632;2615;2635;427;2880;0
1146.119229;2535;2545;2535;429;2632;2615;2635;427;2877;0
1146.619157;2535;2535;2535;429;2632;2605;2635;427;2874;0
1147.119094;2515;2535;2535;430;2632;2605;2635;427;2877;0
1147.619909;2515;2535;2535;430;2632;2605;2635;427;2880;0
1148.119016;2535;2535;2535;429;2632;2605;2635;427;2877;0
1148.619475;2515;2535;2535;429;2651;2605;2635;426;2883;0
1149.119453;2535;2525;2535;429;2632;2605;2635;427;2877;0
1149.618622;2535;2535;2535;429;2632;2605;2635;426;2880;0
1150.12044;2515;2535;2535;429;2632;2600;2635;428;2877;0
1150.619458;2545;2535;2535;430;2641;2600;2635;427;2880;0
1151.11936;2515;2535;2535;429;2632;2605;2625;427;2880;0
1151.619206;2535;2535;2535;429;2632;2600;2635;427;2880;0
1152.119218;2535;2535;2535;429;2632;2600;2635;427;2880;0
1152.619136;2535;2535;2535;429;2632;2600;2635;427;2877;0
1153.119399;2555;2535;2545;429;2632;2600;2625;427;2877;0
1153.619333;2515;2535;2535;429;2632;2600;2625;427;2877;0
1154.1196;2535;2535;2535;429;2632;2600;2635;427;2874;0
1154.618064;2515;2535;2535;429;2632;2600;2625;427;2880;0
1155.119604;2545;2535;2535;429;2641;2600;2635;427;2877;0
1155.61948;2545;2535;2535;430;2641;2600;2635;427;2877;0
1156.119028;2515;2535;2535;429;2612;2600;2625;427;2880;0
1156.618939;2535;2535;2535;430;2612;2600;2625;427;2880;0
1157.118854;2535;2535;2535;429;2632;2590;2625;427;2877;0
1157.619459;2535;2535;2535;429;2632;2590;2625;427;2880;0
1158.119542;2515;2535;2525;430;2632;2590;2625;427;2880;0
1158.618416;2535;2535;2535;429;2632;2600;2615;427;2877;0
1159.119516;2555;2535;2535;429;2632;2600;2625;427;2883;0
1159.618551;2545;2535;2535;429;2641;2600;2625;428;2883;0
1160.119555;2535;2535;2525;429;2612;2600;2625;427;2880;0
1160.618469;2535;2535;2525;431;2612;2600;2625;427;2880;0
1161.119468;2525;2535;2535;430;2641;2600;2615;427;2874;0
1161.617798;2535;2535;2525;429;2612;2590;2625;427;2877;0
1162.119329;2545;2535;2525;430;2622;2590;2625;427;2883;0
1162.619343;2515;2525;2535;429;2612;2590;2625;427;2877;0
1163.119317;2535;2535;2525;430;2612;2600;2625;428;2883;0
1163.619045;2535;2525;2525;429;2632;2600;2625;427;2877;0
1164.118188;2535;2525;2535;429;2612;2600;2615;427;2877;0
1164.618885;2515;2535;2535;429;2632;2600;2615;427;2880;0
1165.119733;2545;2535;2525;429;2622;2590;2615;426;2877;0
1165.618979;2515;2535;2525;429;2612;2600;2615;428;2877;0
1166.11961;2545;2535;2525;430;2622;2600;2625;427;2883;0
1166.61894;2515;2535;2535;430;2612;2600;2615;427;2880;0
1167.119379;2545;2535;2525;429;2641;2600;2625;428;2877;0
1167.619515;2515;2535;2525;430;2594;2590;2615;428;2880;0
1168.119033;2515;2525;2525;430;2612;2600;2615;428;2880;0
1168.618834;2535;2525;2525;430;2612;2590;2615;428;2883;0
1169.118908;2525;2525;2525;430;2622;2590;2615;428;2880;0
1169.618548;2545;2525;2525;429;2622;2590;2615;427;2883;0
1170.119122;2525;2525;2525;429;2604;2590;2615;428;2880;0
1170.61892;2545;2525;2525;430;2622;2590;2605;428;2880;0
1171.116408;2535;2525;2525;429;2612;2580;2615;427;2877;0
1171.618164;2535;2535;2525;430;2612;2590;2615;428;2880;0
1172.118534;2515;2525;2525;430;2612;2590;2615;430;2880;0
1172.617319;2515;2535;2525;430;2612;2590;2615;428;2877;0
1173.1194;2535;2535;2525;430;2612;2590;2615;428;2880;0
1173.618401;2515;2535;2525;430;2612;2590;2615;428;2883;0
1174.118575;2515;2535;2525;429;2612;2590;2615;428;2883;0
1174.619467;2515;2525;2525;429;2612;2590;2615;428;2880;0
1175.119151;2478;2535;2525;429;2592;2580;2605;428;2877;0
1175.619521;2515;2525;2525;429;2612;2590;2605;426;2883;0
1176.120109;2525;2525;2525;430;2622;2580;2615;428;2880;0
1176.619027;2525;2525;2525;429;2622;2590;2615;428;2883;0
1177.119115;2515;2525;2525;429;2594;2580;2605;428;2883;0
1177.618533;2525;2525;2520;430;2622;2580;2590;428;2880;0
1178.119359;2515;2525;2525;430;2612;2590;2605;427;2880;0
1178.619037;2535;2525;2525;430;2612;2590;2605;427;2880;0
1179.118738;2515;2525;2535;429;2612;2590;2615;428;2880;0
1179.618856;2525;2525;2525;430;2604;2580;2605;427;2877;0
1180.119188;2515;2525;2525;429;2612;2580;2605;428;2877;0
1180.619603;2515;2525;2525;430;2612;2580;2605;428;2883;0
1181.118927;2515;2520;2525;429;2594;2590;2605;427;2880;0
1181.618467;2515;2525;2525;430;2612;2580;2605;428;2880;0
1182.118141;2535;2525;2525;430;2594;2590;2605;428;2883;0
1182.61939;2535;2525;2525;430;2594;2580;2605;428;2880;0
1183.119139;2525;2525;2525;430;2604;2580;2605;428;2880;0
1183.619024;2515;2525;2525;430;2612;2580;2605;428;2877;0
1184.118481;2515;2525;2525;430;2612;2580;2605;427;2877;0
1184.619378;2515;2525;2525;430;2612;2580;2605;428;2880;0
1185.119086;2515;2525;2525;430;2612;2580;2605;428;2880;0
1185.619276;2515;2525;2525;429;2594;2580;2605;428;2877;0
1186.118426;2545;2525;2525;429;2604;2580;2605;428;2883;0
1186.618132;2515;2525;2525;431;2594;2580;2605;428;2880;0
1187.119036;2545;2525;2525;430;2604;2580;2605;428;2880;0
1187.618527;2515;2525;2525;430;2594;2580;2605;428;2877;0
1188.119402;2515;2525;2525;430;2612;2580;2605;428;2877;0
1188.617619;2515;2525;2525;429;2594;2580;2605;428;2883;0
1189.119549;2545;2525;2525;429;2604;2580;2605;427;2877;0
1189.619473;2515;2525;2520;429;2594;2580;2605;428;2883;0
1190.119071;2535;2525;2525;429;2612;2580;2605;428;2877;0
1190.618474;2525;2525;2525;430;2585;2580;2615;428;2880;0
1191.119397;2515;2525;2525;430;2575;2580;2600;428;2880;0
1191.619486;2525;2525;2520;430;2604;2580;2615;427;2877;0
1192.119127;2525;2525;2525;430;2604;2580;2605;428;2880;0
1192.619396;2515;2525;2525;430;2594;2580;2600;428;2877;0
1193.118948;2515;2525;2525;430;2594;2580;2600;428;2877;0
1193.61928;2525;2525;2525;430;2604;2570;2600;428;2877;0
1194.118499;2545;2520;2525;430;2604;2580;2605;429;2877;0
1194.619025;2515;2525;2520;429;2594;2570;2600;428;2877;0
1195.118308;2515;2525;2520;430;2594;2580;2600;428;2883;0
1195.618434;2515;2525;2520;429;2594;2570;2600;428;2877;0
1196.118874;2525;2525;2520;430;2604;2570;2600;428;2880;0
1196.619336;2515;2525;2525;430;2575;2570;2600;428;2880;0
1197.118359;2535;2525;2525;429;2594;2570;2600;428;2880;0
1197.618939;2515;2520;2520;430;2594;2570;2600;428;2880;0
1198.118821;2545;2520;2525;430;2604;2570;2600;428;2877;0
1198.619092;2515;2520;2525;430;2594;2570;2600;428;2877;0
1199.118874;2525;2525;2525;430;2604;2570;2600;428;2880;0
1199.619271;2535;2525;2520;430;2594;2570;2600;428;2880;0
