Zeit;TE1;TM11;TM12;UBE1;TE2;TM21;TM22;UBE2;UCE;IC
763.212115;3785;3695;3605;394;2632;2600;2650;426;2877;0
763.712487;3785;3705;3605;394;2632;2600;2650;426;2880;0
764.211932;3785;3695;3595;394;2651;2590;2650;429;2883;0
764.712165;3766;3695;3585;394;2632;2600;2650;427;2877;0
765.212584;3766;3685;3585;395;2632;2600;2650;427;2883;0
765.71302;3766;3685;3585;395;2651;2600;2650;427;2883;0
766.212103;3746;3675;3575;395;2632;2590;2650;425;2877;0
766.712712;3746;3675;3575;395;2632;2600;2650;427;2877;0
767.212675;3746;3665;3575;395;2632;2590;2650;427;2877;0
767.712484;3729;3665;3565;395;2632;2590;2660;427;2880;0
768.212576;3746;3665;3565;396;2632;2590;2650;426;2880;0
768.712397;3729;3665;3555;395;2651;2590;2650;427;2877;0
769.212869;3709;3655;3555;396;2651;2590;2650;427;2883;0
769.712749;3729;3645;3555;395;2632;2590;2650;427;2880;0
770.212282;3709;3645;3545;396;2632;2590;2650;427;2880;0
770.712132;3729;3635;3545;395;2632;2590;2650;427;2877;0
771.21213;3709;3645;3535;396;2632;2590;2650;427;2880;0
771.712516;3709;3635;3535;396;2632;2590;2635;427;2880;0
772.212646;3709;3625;3525;396;2632;2590;2650;426;2880;0
772.711948;3690;3615;3525;397;2632;2580;2650;427;2880;0
773.213103;3690;3615;3525;397;2632;2590;2650;426;2877;0
773.712449;3690;3605;3515;397;2651;2590;2645;427;2877;0
774.212528;3660;3605;3515;397;2602;2590;2650;427;2883;0
774.712078;3670;3595;3515;397;2632;2580;2650;427;2877;0
775.212483;3670;3595;3505;397;2632;2580;2650;427;2880;0
775.711682;3670;3595;3505;397;2632;2590;2645;427;2877;0
776.212193;3670;3595;3505;397;2651;2590;2650;427;2877;0
776.712554;3651;3585;3495;398;2612;2590;2650;427;2877;0
777.213176;3651;3585;3505;397;2632;2580;2645;427;2877;0
777.712635;3651;3585;3495;398;2632;2590;2650;428;2877;0
778.213247;3631;3575;3465;398;2632;2590;2650;427;2877;0
778.712277;3631;3575;3485;398;2632;2580;2645;427;2883;0
779.212087;3631;3575;3485;398;2632;2580;2645;427;2883;0
779.712034;3651;3565;3485;399;2632;2590;2645;427;2883;0
780.212415;3631;3565;3475;398;2632;2590;2645;427;2883;0
780.712091;3631;3575;3465;398;2632;2580;2645;427;2877;0
781.212184;3621;3555;3465;399;2641;2580;2645;427;2880;0
781.712448;3614;3555;3465;399;2651;2590;2645;427;2877;0
782.212684;3614;3555;3465;399;2632;2590;2645;427;2880;0
782.712293;3614;3545;3465;399;2632;2590;2645;427;2877;0
783.212034;3594;3545;3445;399;2632;2590;2645;427;2883;0
783.712323;3594;3545;3445;399;2632;2590;2645;427;2877;0
784.212088;3594;3545;3445;399;2632;2590;2645;427;2883;0
784.711717;3594;3535;3445;399;2632;2590;2645;427;2883;0
785.21181;3594;3535;3445;399;2632;2590;2645;427;2877;0
785.712332;3575;3535;3445;399;2632;2590;2645;427;2877;0
786.212302;3575;3525;3435;399;2632;2590;2645;426;2883;0
786.712283;3575;3525;3435;400;2612;2590;2645;427;2877;0
787.212085;3575;3515;3435;400;2632;2590;2645;427;2877;0
787.71297;3575;3515;3425;400;2632;2590;2645;427;2883;0
788.212968;3575;3515;3425;400;2632;2590;2645;427;2877;0
788.712299;3575;3515;3425;400;2612;2590;2645;427;2877;0
789.212546;3555;3495;3415;401;2632;2590;2645;427;2880;0
789.712985;3555;3495;3415;400;2632;2590;2635;427;2880;0
790.212668;3555;3495;3435;402;2632;2590;2635;427;2883;0
790.71244;3535;3495;3415;400;2632;2590;2645;427;2880;0
791.212097;3555;3475;3415;401;2612;2590;2645;427;2880;0
791.712252;3555;3485;3415;401;2612;2590;2635;427;2883;0
792.212753;3535;3485;3400;401;2612;2600;2645;427;2877;0
792.712071;3535;3475;3400;400;2632;2590;2645;427;2877;0
793.212215;3535;3475;3400;401;2612;2590;2635;427;2880;0
793.71286;3535;3465;3400;401;2632;2590;2645;428;2880;0
794.212323;3509;3475;3390;402;2622;2600;2635;427;2880;0
794.713111;3509;3465;3390;402;2602;2590;2645;427;2877;0
795.212685;3518;3465;3390;402;2612;2590;2645;428;2883;0
795.712069;3489;3465;3380;402;2622;2600;2615;427;2877;0
796.212306;3489;3465;3380;401;2622;2600;2635;427;2880;0
796.713155;3489;3455;3370;402;2622;2590;2645;427;2880;0
797.21235;3509;3455;3370;402;2602;2600;2635;427;2877;0
797.712656;3499;3455;3370;402;2632;2590;2635;427;2877;0
798.212703;3489;3455;3360;403;2622;2600;2635;427;2880;0
798.712361;3489;3445;3360;402;2622;2590;2635;427;2883;0
799.212448;3499;3445;3360;402;2632;2600;2635;427;2883;0
799.712449;3479;3445;3360;403;2612;2600;2635;427;2883;0
800.212328;3469;3445;3350;402;2602;2600;2635;428;2877;0
800.712653;3479;3445;3350;403;2632;2600;2645;428;2877;0
801.212508;3469;3445;3350;402;2602;2600;2635;427;2883;0
801.712315;3450;3435;3340;403;2602;2600;2635;427;2877;0
802.212573;3479;3435;3340;403;2632;2605;2635;427;2880;0
802.712399;3479;3435;3360;403;2632;2600;2635;427;2880;0
803.212075;3450;3425;3340;403;2602;2600;2635;427;2880;0
803.712502;3459;3425;3330;403;2632;2600;2645;427;2880;0
804.212178;3450;3425;3340;403;2602;2605;2635;427;2880;0
804.712722;3440;3425;3330;403;2612;2600;2645;427;2883;0
805.212663;3440;3425;3340;403;2612;2605;2635;427;2886;0
805.712804;3440;3400;3330;404;2612;2605;2635;427;2877;0
806.211599;3440;3405;3320;403;2612;2605;2645;427;2880;0
806.7122;3430;3405;3320;403;2622;2605;2635;427;2880;0
807.212425;3413;3405;3320;404;2622;2605;2650;427;2877;0
807.712355;3423;3405;3320;404;2612;2605;2645;428;2883;0
808.2124;3423;3405;3320;404;2612;2605;2645;427;2880;0
808.712768;3423;3405;3310;404;2632;2605;2645;427;2883;0
809.212139;3440;3400;3310;404;2612;2605;2645;427;2880;0
809.712499;3440;3400;3310;404;2632;2605;2635;427;2880;0
810.212974;3423;3390;3310;404;2612;2615;2645;428;2877;0
810.712914;3430;3390;3310;404;2602;2615;2635;427;2880;0
811.21244;3423;3390;3300;404;2632;2605;2635;427;2883;0
811.712681;3423;3390;3310;405;2612;2615;2635;428;2880;0
812.212461;3403;3390;3300;405;2632;2615;2645;427;2880;0
812.712294;3423;3380;3300;405;2612;2615;2645;427;2883;0
813.212408;3413;3380;3300;405;2622;2615;2635;427;2880;0
813.711893;3423;3370;3290;405;2632;2615;2635;427;2880;0
814.212315;3393;3370;3300;405;2622;2605;2645;427;2877;0
814.712354;3383;3370;3290;405;2612;2615;2645;428;2880;0
815.212238;3354;3370;3280;404;2602;2615;2645;428;2880;0
815.712997;3383;3370;3290;406;2632;2615;2645;427;2877;0
816.212336;3373;3370;3280;405;2602;2625;2645;427;2880;0
816.712497;3373;3360;3280;406;2602;2625;2635;427;2877;0
817.21227;3383;3370;3280;406;2612;2615;2635;427;2880;0
817.712425;3364;3360;3270;406;2632;2615;2645;427;2880;0
818.212934;3383;3360;3280;405;2612;2615;2645;428;2880;0
818.712487;3364;3360;3270;406;2612;2615;2635;427;2877;0
819.212325;3383;3350;3270;406;2612;2615;2645;428;2880;0
819.711815;3354;3350;3270;406;2602;2615;2645;427;2877;0
820.212816;3373;3340;3270;406;2602;2615;2635;428;2877;0
820.712597;3364;3340;3265;406;2612;2615;2635;427;2880;0
821.2123;3364;3340;3265;406;2612;2615;2645;427;2883;0
821.711291;3354;3350;3255;406;2622;2615;2645;428;2877;0
822.212269;3364;3340;3255;406;2612;2615;2645;428;2883;0
822.712298;3344;3330;3255;406;2612;2615;2635;427;2877;0
823.212918;3344;3330;3255;406;2612;2615;2635;428;2877;0
823.712379;3364;3330;3255;406;2632;2615;2645;427;2883;0
824.212055;3315;3320;3255;407;2622;2625;2635;427;2883;0
824.711287;3344;3320;3245;407;2632;2615;2645;426;2880;0
825.212288;3344;3320;3245;407;2632;2625;2635;428;2883;0
825.71213;3315;3320;3235;406;2602;2615;2635;428;2877;0
826.212325;3324;3310;3235;407;2632;2625;2635;427;2877;0
826.712035;3324;3310;3235;407;2612;2615;2645;427;2880;0
827.212671;3324;3310;3235;407;2612;2625;2635;428;2880;0
827.71224;3307;3310;3235;407;2632;2615;2635;428;2874;0
828.212355;3307;3310;3235;408;2612;2615;2645;427;2883;0
828.713082;3324;3300;3235;407;2612;2615;2645;428;2880;0
829.21272;3324;3300;3225;407;2612;2625;2635;428;2877;0
829.713133;3324;3290;3225;408;2632;2615;2650;427;2880;0
830.212572;3324;3290;3225;407;2612;2625;2635;427;2877;0
830.716235;3315;3290;3225;408;2602;2615;2635;428;2880;0
831.213206;3307;3290;3215;408;2612;2615;2635;427;2880;0
831.712405;3307;3290;3215;408;2612;2625;2635;428;2880;0
832.212391;3307;3280;3215;408;2612;2615;2635;427;2877;0
832.709917;3307;3280;3205;408;2632;2625;2635;428;2880;0
833.212419;3307;3270;3205;408;2612;2615;2650;427;2877;0
833.713377;3287;3270;3205;408;2632;2615;2645;428;2877;0
834.213063;3287;3270;3195;408;2612;2615;2635;428;2870;0
834.712279;3287;3270;3195;408;2612;2615;2635;428;2877;0
835.212525;3287;3265;3195;408;2612;2615;2635;427;2880;0
835.712444;3268;3265;3195;408;2612;2605;2635;428;2883;0
836.21242;3268;3265;3195;408;2612;2605;2625;427;2877;0
836.712484;3268;3255;3195;408;2612;2605;2645;428;2883;0
837.212287;3258;3255;3195;408;2602;2615;2635;427;2880;0
837.712909;3258;3255;3185;409;2602;2615;2635;426;2880;0
838.21248;3268;3255;3185;408;2612;2605;2635;428;2880;0
838.71333;3248;3255;3175;409;2612;2605;2635;427;2883;0
839.212506;3248;3245;3185;409;2612;2615;2635;427;2877;0
839.713228;3268;3245;3175;409;2632;2615;2635;427;2877;0
840.213139;3248;3245;3175;409;2632;2605;2635;428;2880;0
840.712444;3248;3235;3170;409;2612;2605;2635;428;2877;0
841.213443;3268;3235;3175;409;2612;2615;2635;427;2877;0
841.712734;3248;3235;3170;409;2612;2605;2635;427;2877;0
842.212383;3248;3225;3170;409;2612;2605;2635;428;2880;0
842.712407;3248;3225;3170;409;2612;2605;2635;428;2880;0
843.212492;3228;3215;3160;409;2632;2605;2635;427;2880;0
843.713333;3219;3215;3160;409;2622;2600;2635;427;2880;0
844.213572;3238;3215;3150;410;2602;2600;2625;428;2883;0
844.712342;3238;3215;3150;410;2602;2605;2635;427;2877;0
845.21244;3248;3215;3150;410;2632;2600;2635;427;2883;0
845.712181;3228;3205;3150;409;2612;2600;2635;428;2877;0
846.212308;3219;3195;3150;410;2602;2605;2625;429;2880;0
846.711949;3228;3205;3150;410;2612;2605;2635;427;2883;0
847.21314;3228;3195;3140;410;2612;2600;2635;427;2877;0
847.71249;3211;3195;3140;409;2612;2605;2625;427;2880;0
848.212709;3228;3195;3130;410;2612;2605;2625;428;2877;0
848.712085;3219;3195;3130;410;2622;2600;2625;428;2880;0
849.212428;3228;3195;3130;410;2612;2605;2625;428;2880;0
849.71308;3228;3195;3130;410;2612;2605;2635;427;2877;0
850.212304;3211;3195;3130;410;2612;2605;2635;427;2880;0
850.712476;3211;3185;3130;410;2612;2605;2635;428;2877;0
851.212313;3228;3185;3120;410;2612;2605;2625;428;2880;0
851.712928;3211;3185;3130;410;2594;2605;2625;428;2877;0
852.213231;3192;3175;3120;410;2612;2605;2625;427;2880;0
852.712644;3172;3175;3120;410;2612;2605;2635;427;2877;0
853.213366;3192;3175;3110;410;2612;2605;2625;428;2877;0
853.713376;3211;3175;3130;411;2612;2605;2625;427;2880;0
854.2127;3192;3175;3110;409;2612;2605;2635;428;2877;0
854.711849;3172;3170;3110;410;2612;2605;2625;427;2883;0
855.211877;3201;3175;3100;411;2602;2605;2625;428;2877;0
855.712358;3172;3175;3100;411;2612;2605;2625;427;2880;0
856.21265;3162;3170;3090;411;2602;2605;2635;428;2874;0
856.712822;3192;3170;3100;411;2612;2590;2625;428;2877;0
857.211885;3192;3160;3100;411;2612;2605;2625;427;2883;0
857.712661;3172;3160;3100;411;2612;2605;2625;428;2880;0
858.212864;3192;3160;3090;411;2612;2605;2625;427;2880;0
858.712956;3192;3150;3090;412;2612;2605;2625;427;2880;0
859.212094;3172;3150;3090;411;2612;2605;2625;428;2880;0
859.712379;3172;3150;3090;412;2632;2605;2625;428;2880;0
860.213547;3172;3150;3090;412;2612;2605;2625;428;2880;0
860.712373;3152;3140;3085;411;2612;2600;2625;427;2874;0
861.212677;3152;3140;3085;412;2594;2605;2625;428;2880;0
861.713003;3172;3140;3085;412;2612;2605;2625;428;2877;0
862.213255;3152;3140;3075;412;2612;2605;2625;427;2880;0
862.712683;3132;3140;3075;412;2612;2600;2625;428;2883;0
863.213167;3152;3130;3075;412;2612;2605;2625;428;2877;0
863.713036;3132;3130;3075;412;2612;2600;2625;428;2880;0
864.213353;3152;3130;3065;412;2612;2605;2625;428;2877;0
864.713081;3132;3140;3075;412;2612;2605;2625;428;2877;0
865.212673;3132;3130;3065;412;2612;2605;2625;427;2880;0
865.712369;3132;3130;3065;413;2612;2605;2625;428;2883;0
866.213127;3132;3130;3075;412;2594;2605;2625;428;2877;0
866.712444;3115;3120;3065;412;2612;2600;2625;428;2883;0
867.212061;3132;3120;3065;412;2612;2600;2625;427;2880;0
867.712774;3132;3120;3065;412;2632;2605;2625;427;2877;0
868.212842;3115;3110;3065;412;2612;2605;2625;428;2883;0
868.712261;3132;3110;3085;413;2612;2605;2625;428;2883;0
869.212918;3132;3110;3055;413;2612;2605;2615;427;2880;0
869.714068;3115;3110;3055;412;2612;2600;2625;428;2880;0
870.212167;3132;3110;3045;413;2612;2600;2625;428;2877;0
870.711845;3115;3110;3055;413;2612;2605;2625;427;2880;0
871.212548;3132;3100;3045;413;2612;2600;2625;428;2880;0
871.712658;3115;3120;3045;413;2612;2600;2625;427;2880;0
872.212407;3115;3100;3045;413;2612;2605;2625;428;2880;0
872.712416;3115;3100;3045;413;2612;2600;2625;428;2877;0
873.213063;3132;3090;3045;413;2612;2605;2625;428;2877;0
873.713061;3105;3100;3045;413;2585;2600;2625;428;2880;0
874.212362;3096;3090;3045;413;2612;2600;2625;428;2877;0
874.712805;3096;3090;3045;413;2612;2600;2625;428;2880;0
875.212284;3096;3090;3025;413;2612;2605;2625;428;2883;0
875.711683;3096;3090;3035;413;2612;2600;2625;428;2883;0
876.213002;3096;3090;3035;413;2612;2605;2615;428;2877;0
876.71255;3096;3090;3035;413;2612;2605;2625;428;2880;0
877.21365;3115;3085;3035;414;2594;2600;2615;428;2877;0
877.712229;3096;3085;3035;414;2594;2605;2625;428;2883;0
878.212946;3096;3085;3035;414;2612;2600;2625;428;2880;0
878.712382;3096;3075;3035;414;2612;2600;2615;428;2877;0
879.21323;3096;3075;3025;413;2612;2600;2615;429;2880;0
879.712329;3076;3085;3025;414;2594;2605;2615;428;2877;0
880.212588;3096;3075;3025;414;2612;2600;2615;428;2877;0
880.712429;3076;3075;3025;413;2612;2600;2625;428;2877;0
881.212322;3076;3075;3025;414;2612;2600;2625;427;2877;0
881.712878;3096;3075;3020;414;2594;2605;2625;428;2874;0
882.212282;3076;3065;3025;414;2612;2600;2615;428;2880;0
882.711778;3076;3065;3035;414;2612;2600;2625;428;2883;0
883.212581;3076;3065;3020;414;2594;2600;2625;428;2883;0
883.712278;3076;3065;3010;414;2612;2600;2615;428;2874;0
884.2134;3076;3065;3020;414;2612;2600;2635;428;2877;0
884.711415;3056;3065;3020;414;2612;2605;2615;428;2880;0
885.21338;3086;3065;3020;414;2604;2600;2625;428;2880;0
885.712092;3056;3065;3020;414;2594;2600;2625;428;2877;0
886.212417;3066;3055;3010;414;2622;2600;2615;428;2880;0
886.712452;3056;3055;3010;414;2594;2600;2615;428;2877;0
887.212389;3056;3055;3010;415;2612;2600;2625;428;2877;0
887.714803;3056;3055;3010;414;2612;2600;2615;428;2877;0
888.21292;3056;3045;3010;414;2594;2600;2615;428;2880;0
888.712319;3056;3045;3010;415;2612;2600;2615;428;2877;0
889.212596;3066;3045;3000;415;2604;2600;2615;428;2880;0
889.71308;3056;3045;3000;415;2612;2590;2615;428;2877;0
890.212437;3036;3035;3000;415;2612;2600;2615;428;2883;0
890.712332;3056;3035;3000;415;2612;2600;2615;428;2877;0
891.213033;3056;3035;3000;415;2594;2600;2615;428;2880;0
891.712813;3036;3035;3000;415;2594;2600;2615;428;2880;0
892.212799;3066;3035;3000;415;2604;2600;2615;428;2883;0
892.711714;3056;3025;3000;415;2612;2600;2615;428;2877;0
893.213262;3036;3025;3000;415;2594;2600;2615;428;2877;0
893.712651;3036;3035;2990;415;2594;2600;2615;428;2880;0
894.212549;3036;3025;2990;415;2594;2600;2625;428;2880;0
894.712462;3036;3025;2990;416;2612;2600;2615;428;2877;0
895.212458;3036;3020;2990;415;2594;2590;2615;428;2880;0
895.712933;3036;3025;2990;415;2594;2600;2615;428;2877;0
896.213121;3036;3020;2990;415;2612;2590;2615;428;2880;0
896.712534;3017;3020;2980;415;2594;2600;2605;428;2877;0
897.21217;3036;3020;2980;416;2594;2600;2605;428;2880;0
897.712656;3036;3020;2980;416;2612;2590;2615;428;2883;0
898.21217;3017;3020;2970;416;2594;2590;2615;428;2877;0
898.712262;3017;3010;2970;416;2594;2590;2615;428;2880;0
899.212035;3017;3010;2970;416;2594;2590;2605;429;2883;0
899.712266;3017;3025;2970;416;2612;2590;2605;428;2880;0
900.21298;3017;3000;2970;416;2594;2590;2615;428;2880;0
900.712346;3017;3000;2970;416;2594;2590;2615;428;2877;0
901.212178;3017;3010;2960;416;2594;2590;2615;428;2877;0
901.712679;2999;3000;2960;416;2594;2590;2615;428;2880;0
902.212479;2999;3000;2960;416;2594;2590;2615;428;2877;0
902.71208;3017;2990;2960;417;2612;2590;2605;428;2880;0
903.212199;2999;2990;2960;415;2612;2580;2605;429;2883;0
903.712332;3017;2990;2960;416;2612;2590;2615;428;2880;0
904.21308;2999;2990;2960;416;2612;2590;2615;428;2880;0
904.712839;2999;2980;2960;416;2612;2590;2605;429;2877;0
905.212581;2980;2990;2960;416;2612;2590;2605;428;2880;0
905.712745;2999;2980;2955;416;2594;2580;2615;428;2877;0
906.213127;2980;2980;2955;416;2594;2590;2615;428;2880;0
906.712653;2999;2980;2955;417;2594;2580;2605;427;2880;0
907.212521;2999;2980;2955;417;2594;2590;2605;428;2877;0
907.712601;2980;2980;2955;417;2594;2590;2625;428;2877;0
908.212651;2980;2980;2945;417;2594;2590;2605;428;2877;0
908.712722;2999;2980;2945;417;2594;2590;2605;428;2880;0
909.212316;2999;2970;2945;416;2612;2590;2605;428;2880;0
909.712944;2999;2970;2945;417;2594;2580;2605;428;2877;0
910.212368;2999;2970;2945;416;2594;2580;2605;428;2880;0
910.712261;2980;2970;2945;417;2594;2580;2605;428;2877;0
911.21309;2960;2960;2935;417;2594;2580;2605;428;2883;0
911.713807;2970;2960;2935;417;2585;2580;2605;428;2877;0
912.212405;2960;2960;2935;417;2612;2580;2605;428;2877;0
912.712272;2960;2960;2935;417;2594;2580;2605;428;2880;0
913.212055;2960;2960;2925;417;2594;2580;2605;428;2880;0
913.712027;2980;2960;2935;417;2594;2580;2605;429;2880;0
914.212476;2960;2945;2935;417;2594;2580;2605;428;2877;0
914.711401;2970;2955;2925;418;2585;2580;2600;428;2880;0
915.212985;2960;2960;2925;417;2612;2580;2605;428;2883;0
915.712491;2960;2955;2925;417;2594;2570;2605;429;2880;0
916.212412;2960;2955;2925;417;2594;2580;2605;429;2877;0
916.712235;2960;2955;2925;417;2594;2580;2605;428;2880;0
917.212934;2960;2955;2915;417;2594;2580;2605;429;2883;0
917.712485;2960;2945;2925;418;2575;2580;2600;428;2880;0
918.212603;2980;2945;2925;418;2575;2580;2600;428;2880;0
918.712515;2960;2945;2915;417;2594;2580;2600;429;2880;0
919.211963;2940;2945;2925;417;2594;2580;2605;428;2877;0
919.710636;2960;2945;2915;418;2575;2580;2605;428;2880;0
920.21265;2940;2945;2915;418;2594;2580;2600;428;2880;0
920.712936;2960;2945;2915;417;2594;2580;2605;428;2877;0
921.212674;2960;2945;2915;418;2612;2580;2605;428;2880;0
921.713601;2980;2945;2915;418;2594;2580;2605;428;2880;0
922.213213;2940;2945;2905;418;2594;2580;2600;428;2883;0
922.712045;2940;2935;2905;418;2594;2580;2600;428;2880;0
923.21307;2940;2935;2905;418;2594;2580;2600;428;2877;0
923.713818;2940;2935;2905;418;2594;2580;2600;428;2877;0
924.213271;2940;2935;2905;418;2594;2580;2600;428;2880;0
924.713049;2940;2935;2905;418;2594;2570;2600;428;2877;0
925.2137;2940;2935;2900;418;2575;2570;2600;428;2880;0
925.7137;2940;2935;2905;418;2594;2570;2600;428;2880;0
926.213204;2940;2925;2905;417;2575;2570;2605;428;2880;0
926.713086;2921;2925;2900;418;2594;2570;2600;428;2880;0
927.213894;2940;2925;2905;418;2594;2570;2605;429;2877;0
927.713284;2921;2925;2900;418;2594;2580;2600;428;2877;0
928.213194;2921;2925;2900;419;2612;2570;2600;428;2877;0
928.71335;2940;2925;2900;419;2575;2580;2600;429;2883;0
929.212386;2940;2925;2900;419;2594;2580;2600;428;2877;0
929.713785;2940;2925;2890;418;2575;2570;2600;428;2880;0
930.213069;2911;2915;2900;418;2585;2570;2600;428;2877;0
930.713081;2921;2925;2890;418;2594;2570;2600;428;2880;0
931.213086;2921;2915;2890;418;2594;2580;2600;429;2880;0
931.713355;2921;2915;2890;418;2594;2570;2600;428;2877;0
932.212723;2921;2915;2880;419;2575;2570;2600;429;2883;0
932.71344;2940;2915;2890;419;2575;2570;2600;429;2877;0
933.213404;2921;2915;2880;419;2594;2570;2590;429;2877;0
933.713579;2921;2915;2870;418;2594;2580;2600;429;2877;0
934.212854;2903;2905;2880;419;2575;2580;2600;428;2877;0
934.713388;2903;2905;2880;418;2575;2570;2600;429;2877;0
935.213277;2921;2905;2880;419;2575;2580;2600;429;2883;0
935.713899;2903;2905;2890;419;2575;2580;2600;429;2883;0
936.213106;2903;2905;2880;418;2594;2570;2600;428;2877;0
936.713475;2903;2905;2890;419;2594;2570;2600;429;2877;0
937.213035;2884;2905;2880;419;2594;2570;2600;428;2880;0
937.71341;2921;2905;2880;419;2594;2565;2600;429;2877;0
938.213732;2903;2905;2870;419;2594;2570;2600;428;2877;0
938.713075;2903;2905;2870;419;2594;2580;2605;428;2883;0
939.213654;2903;2905;2890;419;2594;2580;2600;428;2877;0
939.71339;2903;2890;2880;419;2594;2570;2600;428;2880;0
940.213036;2884;2900;2870;419;2594;2580;2590;429;2880;0
940.713441;2893;2900;2870;419;2585;2570;2590;429;2883;0
941.213097;2903;2900;2860;419;2575;2580;2600;429;2880;0
941.713848;2903;2900;2860;420;2575;2570;2600;429;2877;0
942.213104;2903;2900;2870;419;2594;2580;2600;428;2877;0
942.713021;2903;2900;2870;419;2575;2580;2590;428;2877;0
943.213256;2903;2900;2860;419;2575;2570;2600;429;2880;0
943.7134;2903;2900;2860;419;2594;2565;2600;429;2880;0
944.212577;2884;2900;2860;420;2575;2570;2600;428;2883;0
944.7133;2903;2890;2860;419;2594;2580;2590;429;2877;0
945.212886;2903;2890;2860;419;2575;2570;2600;429;2877;0
945.712984;2884;2880;2860;419;2575;2580;2600;429;2883;0
946.213299;2903;2870;2860;420;2594;2580;2600;428;2877;0
946.713337;2913;2890;2860;420;2604;2580;2590;428;2883;0
947.21314;2903;2880;2870;419;2575;2570;2590;427;2880;0
947.713056;2884;2880;2860;419;2575;2580;2600;429;2880;0
948.21316;2884;2880;2860;419;2575;2570;2590;429;2877;0
948.712858;2884;2880;2850;419;2575;2580;2590;428;2877;0
949.213339;2864;2880;2850;420;2575;2580;2590;429;2874;0
949.712888;2884;2890;2850;420;2575;2570;2600;429;2877;0
950.21334;2884;2880;2850;420;2575;2570;2605;429;2880;0
950.713934;2884;2870;2850;419;2594;2580;2590;429;2877;0
951.212557;2884;2880;2835;420;2575;2580;2590;429;2880;0
951.711729;2903;2880;2845;420;2575;2580;2590;430;2877;0
952.213131;2884;2870;2845;420;2575;2570;2590;429;2883;0
952.713476;2884;2870;2845;420;2594;2570;2590;428;2880;0
953.212929;2884;2870;2845;420;2575;2570;2600;429;2883;0
953.713228;2864;2870;2845;420;2575;2570;2590;429;2877;0
954.213202;2864;2870;2845;420;2594;2570;2590;428;2877;0
954.713452;2884;2870;2845;420;2575;2570;2590;429;2880;0
955.213376;2884;2860;2845;420;2575;2570;2590;429;2880;0
955.712313;2864;2860;2835;420;2575;2570;2590;428;2877;0
956.212225;2864;2860;2835;420;2575;2565;2590;428;2880;0
956.713056;2884;2850;2835;421;2575;2570;2590;429;2880;0
957.213338;2884;2850;2835;420;2594;2555;2590;429;2883;0
957.713133;2864;2850;2835;420;2594;2565;2590;428;2877;0
958.213432;2864;2850;2825;420;2575;2565;2590;429;2880;0
958.713139;2844;2850;2825;420;2575;2565;2590;428;2880;0
959.213266;2864;2850;2825;420;2575;2565;2590;428;2877;0
959.713413;2864;2850;2825;420;2555;2565;2590;429;2880;0
960.213124;2864;2845;2825;421;2575;2570;2580;429;2880;0
960.712455;2854;2845;2815;420;2565;2555;2590;429;2877;0
961.212913;2844;2845;2825;420;2575;2565;2580;429;2877;0
961.713567;2864;2845;2815;420;2575;2570;2590;429;2877;0
962.212574;2844;2845;2815;421;2575;2565;2580;428;2877;0
962.713266;2864;2845;2815;420;2575;2565;2580;429;2880;0
963.213452;2864;2835;2815;420;2575;2565;2590;431;2877;0
963.713407;2864;2835;2805;421;2575;2565;2590;429;2877;0
964.213875;2864;2835;2805;421;2575;2565;2590;429;2877;0
964.713035;2854;2835;2795;421;2565;2555;2580;429;2880;0
965.213019;2844;2835;2805;421;2575;2565;2580;429;2883;0
965.713256;2834;2835;2795;420;2565;2555;2580;429;2877;0
966.212803;2824;2825;2805;421;2575;2555;2590;429;2880;0
966.712865;2824;2835;2805;421;2575;2565;2580;429;2883;0
967.213294;2844;2825;2805;421;2575;2555;2580;429;2883;0
967.713062;2844;2825;2805;421;2575;2555;2580;429;2877;0
968.213669;2844;2825;2795;421;2594;2555;2580;429;2880;0
968.712417;2824;2825;2805;421;2575;2555;2580;429;2877;0
969.213474;2844;2825;2795;421;2575;2565;2580;429;2883;0
969.713283;2844;2825;2805;421;2575;2555;2580;429;2880;0
970.213654;2824;2825;2795;421;2575;2555;2580;429;2883;0
970.713278;2814;2825;2795;421;2565;2555;2580;429;2877;0
971.212893;2834;2815;2795;421;2545;2565;2580;429;2880;0
971.713003;2824;2815;2795;421;2575;2555;2580;429;2877;0
972.213356;2844;2825;2795;421;2575;2565;2580;429;2877;0
972.713348;2797;2815;2795;421;2565;2555;2580;429;2880;0
973.21352;2814;2825;2790;421;2585;2565;2580;429;2880;0
973.713001;2824;2815;2790;421;2575;2555;2580;429;2877;0
974.213414;2824;2815;2795;421;2575;2565;2580;429;2880;0
974.713814;2844;2815;2790;421;2575;2555;2580;429;2877;0
975.212984;2844;2825;2790;421;2575;2555;2580;429;2880;0
975.713923;2824;2815;2795;422;2575;2565;2580;429;2880;0
976.213294;2824;2815;2790;422;2575;2555;2590;429;2880;0
976.713551;2824;2815;2790;421;2575;2565;2580;429;2877;0
977.213053;2824;2815;2790;421;2575;2565;2580;429;2877;0
977.712518;2814;2815;2790;421;2565;2555;2580;429;2877;0
978.212477;2814;2815;2790;422;2565;2555;2580;429;2880;0
978.713093;2824;2815;2790;421;2555;2565;2570;429;2877;0
979.21205;2807;2815;2780;422;2575;2565;2580;429;2877;0
979.712829;2824;2815;2790;421;2575;2565;2580;429;2880;0
980.213734;2824;2815;2790;421;2575;2565;2580;429;2880;0
980.713738;2807;2815;2780;423;2594;2565;2570;429;2883;0
