Zeit;TE1;TE2;Ush;TMref;TM11;TM12;UBE1;TM21;TM22;UBE2;UCE
468.618381;6;251;4697;1023;994;999;855;413;407;1432;1099
469.118464;6;251;4695;1026;995;999;855;413;407;1431;1101
469.61846;6;251;4694;1023;995;999;854;414;407;1432;1101
470.118721;6;251;4697;1023;994;998;858;416;408;1432;1102
470.61863;6;250;4696;1023;995;999;854;416;409;1431;1100
471.118533;5;251;4696;1023;995;998;853;417;408;1433;1099
471.618989;7;251;4694;1023;993;999;854;417;407;1432;1100
472.118247;5;250;4696;1024;995;998;854;418;407;1432;1098
472.618066;6;251;4697;1023;995;999;854;418;407;1432;1098
473.118595;5;251;4699;1023;994;1000;854;416;408;1431;1099
473.61867;6;250;4697;1023;995;999;853;417;408;1431;1101
474.118556;6;251;4695;1023;994;998;854;416;407;1431;1099
474.61897;6;250;4694;1023;994;999;854;416;407;1432;1100
475.118956;6;251;4695;1023;995;998;854;417;407;1432;1098
475.618195;6;251;4696;1023;995;998;854;417;408;1432;1099
476.118761;6;250;4695;1023;994;999;854;415;408;1432;1097
476.618062;7;251;4693;1023;994;998;855;414;408;1431;1100
477.118187;6;251;4696;1023;994;997;854;414;407;1432;1098
477.618986;6;251;4698;1023;994;997;855;414;408;1432;1099
478.118429;6;251;4698;1023;995;998;854;413;407;1431;1098
478.617924;6;251;4695;1022;994;997;854;412;408;1431;1099
479.118615;6;251;4700;1023;995;998;855;411;407;1432;1096
479.618598;6;251;4698;1023;993;998;855;411;407;1429;1098
480.118253;6;251;4697;1022;994;998;853;413;408;1432;1099
480.618827;6;251;4696;1023;994;998;854;414;411;1431;1098
481.118429;7;251;4700;1023;993;998;855;415;410;1432;1098
481.618996;6;252;4696;1023;994;997;854;415;410;1432;1098
482.118814;6;251;4690;1023;994;997;854;415;410;1432;1098
482.618778;6;251;4696;1025;993;998;854;415;411;1432;1098
483.119087;5;252;4697;1023;993;997;854;415;410;1432;1099
483.618562;6;251;4696;1023;993;997;854;414;411;1432;1098
484.118513;6;251;4695;1023;992;997;853;415;410;1432;1100
484.617667;5;251;4695;1023;993;998;854;414;409;1431;1099
485.118599;6;251;4695;1024;992;997;854;415;410;1431;1099
485.617622;5;252;4695;1023;992;998;853;414;408;1431;1100
486.118828;5;251;4696;1024;993;997;854;414;408;1432;1099
486.618528;6;251;4700;1024;992;997;854;414;409;1431;1099
487.118286;6;252;4696;1023;994;997;853;415;407;1432;1098
487.618739;7;252;4695;1023;993;996;854;417;408;1431;1098
488.11706;6;252;4695;1023;993;997;854;416;408;1432;1100
488.616974;6;251;4694;1024;993;996;853;418;408;1432;1100
489.118517;5;252;4695;1023;993;996;854;419;408;1432;1099
489.618268;6;252;4695;1023;992;997;854;419;407;1432;1097
490.118272;6;252;4696;1023;992;997;854;421;408;1431;1099
490.618629;6;252;4694;1023;993;998;854;421;407;1432;1098
491.118036;6;251;4692;1023;993;998;854;423;406;1431;1100
491.618149;6;251;4695;1023;993;997;854;425;406;1432;1099
492.118542;6;251;4693;1023;993;997;853;427;407;1431;1098
492.618254;6;252;4695;1024;992;998;853;426;407;1430;1101
493.117714;5;251;4698;1023;993;997;854;425;408;1431;1097
493.618452;6;251;4695;1023;992;997;853;423;407;1432;1097
494.118262;6;251;4696;1023;992;997;853;422;409;1431;1100
494.618361;7;252;4699;1023;992;998;853;420;408;1431;1101
495.117917;7;251;4692;1023;988;997;854;419;408;1430;1099
495.619061;6;251;4697;1023;992;996;854;419;407;1431;1097
496.119032;6;251;4695;1023;993;997;853;419;407;1432;1098
496.618847;6;251;4698;1023;992;997;854;419;407;1431;1098
497.118974;6;252;4693;1023;993;998;853;420;406;1432;1100
497.618326;6;251;4698;1023;992;997;853;420;406;1431;1101
498.119003;6;251;4692;1023;992;997;854;420;407;1430;1099
498.617787;6;252;4696;1023;991;998;854;421;407;1432;1098
499.118629;6;251;4697;1022;995;997;853;420;406;1430;1099
499.61855;7;251;4698;1023;992;997;853;418;406;1430;1101
500.118381;7;251;4698;1023;991;996;853;418;407;1431;1099
500.618538;6;252;4696;1021;991;997;853;416;407;1431;1098
501.118423;7;252;4697;1026;992;996;853;416;409;1432;1098
501.618949;7;252;4696;1023;992;996;854;414;408;1431;1098
502.118415;6;252;4695;1023;992;997;854;413;408;1431;1097
502.618342;7;251;4698;1022;991;997;852;413;407;1431;1098
503.118667;6;252;4694;1023;991;997;853;412;407;1431;1103
503.61824;6;251;4696;1023;992;997;854;411;407;1431;1100
504.117958;6;252;4698;1022;992;997;854;411;406;1431;1100
504.618923;6;252;4698;1023;991;997;854;409;407;1431;1099
505.118656;6;252;4694;1023;991;994;853;410;407;1431;1095
505.618231;6;252;4699;1023;991;995;853;408;407;1431;1096
506.118037;6;252;4695;1020;991;997;854;409;407;1431;1098
506.618435;6;252;4694;1022;991;996;853;408;407;1431;1098
507.119121;6;252;4697;1023;990;996;853;408;407;1432;1098
507.618203;7;253;4694;1023;990;996;854;407;408;1430;1098
508.1191;6;252;4695;1022;991;996;853;407;407;1431;1097
508.618498;7;253;4697;1022;991;996;853;408;405;1431;1097
509.118371;7;252;4695;1023;991;997;854;403;405;1431;1100
509.617943;6;253;4697;1022;991;996;853;407;405;1431;1098
510.117769;6;252;4697;1023;990;997;854;406;405;1430;1098
510.618374;7;253;4695;1023;991;994;854;406;406;1431;1094
511.118108;6;253;4695;1022;990;996;856;406;406;1432;1098
511.618409;6;253;4696;1023;990;995;853;406;406;1431;1102
512.1181;7;252;4692;1022;991;995;853;405;406;1431;1098
512.618719;7;253;4693;1022;990;995;854;405;406;1431;1102
513.118786;6;252;4698;1027;991;996;853;405;405;1431;1101
513.61893;6;252;4695;1024;991;995;853;406;406;1431;1099
514.11901;6;253;4694;1023;989;996;853;406;404;1430;1097
514.618903;7;252;4694;1023;990;995;853;405;405;1430;1100
515.11845;7;252;4695;1022;990;996;853;405;404;1431;1097
515.618058;7;252;4698;1023;991;995;853;405;404;1432;1098
516.118405;6;252;4695;1022;991;996;853;405;405;1430;1099
516.619097;7;252;4695;1023;990;996;853;406;404;1431;1097
517.118351;6;252;4692;1023;990;996;853;405;404;1430;1101
517.619166;7;253;4691;1023;991;996;854;405;403;1431;1099
518.118405;7;253;4693;1023;991;995;853;406;403;1431;1098
518.618511;6;253;4695;1023;990;996;853;408;404;1431;1096
519.119025;7;252;4694;1023;990;996;854;408;404;1431;1098
519.618135;7;253;4695;1024;991;996;852;409;403;1431;1098
520.118407;8;253;4695;1023;990;996;853;409;404;1430;1099
520.618892;6;252;4696;1023;990;995;852;410;407;1431;1097
521.118205;6;252;4696;1023;990;996;853;411;404;1431;1097
521.618488;7;252;4694;1023;989;996;854;411;405;1431;1100
522.118065;7;252;4694;1023;991;998;854;411;404;1431;1101
522.617812;6;253;4693;1023;991;996;856;411;405;1431;1100
523.118071;7;253;4695;1023;990;995;853;413;404;1431;1100
523.617838;7;252;4693;1023;990;996;854;407;405;1430;1097
524.118835;7;252;4694;1026;989;995;854;412;405;1430;1100
524.617723;6;252;4695;1022;990;995;854;412;404;1430;1101
525.118224;7;252;4695;1023;991;995;853;413;404;1430;1098
525.618278;7;252;4698;1022;990;995;850;412;404;1431;1098
526.118352;7;252;4699;1023;990;996;854;412;403;1431;1100
526.618617;6;253;4698;1022;991;996;853;413;404;1430;1099
527.118013;7;253;4699;1022;991;995;854;412;403;1434;1098
527.618838;7;253;4698;1022;991;996;852;411;404;1430;1098
528.119103;6;253;4693;1023;991;995;853;406;404;1430;1099
528.618739;8;253;4696;1023;992;995;852;413;404;1429;1100
529.118619;7;254;4703;1021;990;995;854;414;404;1429;1100
529.618086;6;253;4700;1022;990;995;853;416;403;1430;1100
530.118496;7;252;4693;1021;989;995;853;416;403;1431;1099
530.618429;7;253;4699;1021;990;995;854;418;403;1431;1096
531.118462;7;253;4694;1022;989;995;853;418;404;1429;1099
531.618338;7;252;4698;1021;988;994;852;420;405;1430;1100
532.118339;6;253;4698;1023;989;994;853;421;403;1427;1099
532.618091;7;254;4697;1025;989;994;850;422;403;1429;1097
533.117245;7;253;4696;1022;990;994;853;421;403;1430;1100
533.619185;6;253;4695;1022;990;994;854;421;404;1430;1097
534.118779;7;253;4694;1022;990;995;852;421;404;1430;1105
534.617884;7;253;4695;1022;989;994;853;423;404;1430;1097
535.118381;7;252;4697;1022;989;998;853;425;403;1430;1099
535.617909;7;253;4697;1022;989;994;852;426;403;1430;1096
536.118888;7;252;4696;1022;989;994;852;423;403;1430;1100
536.618494;7;253;4697;1022;991;993;853;422;403;1430;1096
537.118361;6;253;4695;1021;989;993;853;421;404;1429;1098
537.618853;7;253;4692;1022;991;993;852;421;404;1433;1099
538.118758;7;253;4697;1022;988;993;853;419;405;1429;1098
538.618003;6;253;4692;1019;989;994;852;419;404;1430;1099
539.118342;7;253;4695;1022;990;993;853;419;406;1429;1097
539.617998;7;252;4693;1022;990;994;853;418;406;1429;1099
540.11831;7;253;4694;1021;989;995;853;417;406;1429;1100
540.619322;7;254;4698;1022;989;994;853;417;402;1429;1097
541.118759;7;253;4697;1022;989;994;852;416;404;1430;1100
541.618771;7;253;4695;1022;990;994;853;416;406;1430;1097
542.118744;7;253;4698;1023;989;997;853;415;405;1430;1096
542.618566;7;253;4695;1022;989;995;854;414;404;1430;1098
543.117792;8;253;4696;1022;989;994;853;416;405;1429;1098
543.618125;7;254;4698;1022;988;993;853;414;405;1430;1098
544.118364;7;254;4697;1023;989;994;853;414;404;1435;1097
544.618402;8;253;4698;1022;988;994;852;414;401;1430;1099
545.118564;7;253;4696;1022;988;993;853;415;404;1429;1095
545.61836;7;254;4696;1022;989;994;853;414;406;1429;1097
546.118396;7;254;4699;1020;988;993;853;415;404;1430;1098
546.618574;6;254;4705;1023;988;994;853;414;405;1430;1098
547.118065;7;254;4697;1022;988;993;852;414;405;1430;1097
547.618618;7;254;4693;1022;989;994;852;413;405;1430;1097
548.118879;7;254;4700;1023;988;993;853;412;405;1430;1097
548.616544;7;255;4700;1022;988;994;852;411;404;1430;1098
549.118108;8;253;4698;1022;988;993;853;410;404;1430;1097
549.618035;8;254;4693;1022;988;994;852;411;403;1431;1098
550.11882;7;254;4697;1022;988;993;852;410;404;1430;1099
550.618494;7;254;4693;1022;989;994;853;411;403;1430;1098
551.116507;7;254;4695;1023;987;993;852;413;404;1430;1099
551.618063;7;254;4697;1022;989;993;852;415;403;1430;1099
552.118891;8;254;4695;1022;989;992;852;415;403;1431;1098
552.618086;7;254;4695;1022;989;992;852;417;404;1429;1100
553.118546;7;254;4700;1022;988;993;856;418;403;1429;1097
553.616557;7;254;4696;1023;988;993;852;418;403;1429;1099
554.120198;7;253;4698;1022;988;993;854;418;403;1429;1098
554.618746;8;253;4698;1022;989;993;852;418;403;1433;1096
555.118643;7;254;4694;1026;988;993;852;418;403;1430;1097
555.618547;7;254;4698;1022;988;992;852;417;403;1430;1096
556.118602;7;254;4695;1022;988;992;853;415;403;1430;1097
556.618375;8;253;4695;1022;988;993;853;415;404;1430;1097
557.118036;7;254;4695;1022;988;993;852;416;403;1430;1096
557.616843;7;254;4691;1022;988;992;852;415;404;1430;1097
558.118337;7;253;4697;1022;988;992;852;413;404;1430;1095
558.618888;8;253;4695;1022;988;992;852;414;404;1429;1100
559.11844;7;254;4696;1022;987;992;852;413;404;1429;1100
559.619028;8;253;4695;1022;988;992;852;413;403;1430;1101
560.119492;8;253;4697;1022;988;992;852;413;404;1429;1097
560.618432;7;254;4699;1022;988;992;852;416;404;1430;1097
561.117946;8;254;4696;1022;987;992;852;411;403;1430;1096
561.618441;7;253;4693;1022;988;992;854;410;403;1429;1100
562.118439;7;253;4695;1022;988;994;852;409;404;1429;1098
562.617661;7;254;4695;1022;988;991;851;409;405;1430;1098
563.118561;7;253;4694;1027;988;991;852;408;407;1429;1097
563.618662;7;254;4692;1022;988;991;852;409;405;1429;1097
564.118345;8;254;4696;1021;987;992;852;409;404;1430;1097
564.619423;7;253;4694;1023;988;992;852;407;404;1430;1098
565.118758;7;254;4694;1022;988;991;853;408;405;1428;1098
565.616868;8;253;4696;1019;987;991;852;408;404;1429;1097
566.118255;7;254;4696;1021;987;991;853;407;405;1429;1097
566.618018;7;255;4694;1022;986;992;852;407;404;1430;1096
567.118368;7;254;4699;1021;988;991;852;407;405;1430;1098
567.618949;8;254;4698;1022;987;991;853;405;404;1429;1097
568.118173;7;254;4696;1022;988;991;852;406;405;1430;1100
568.618252;7;254;4697;1021;986;991;853;404;403;1430;1097
569.117176;8;254;4697;1022;987;991;852;405;403;1431;1097
569.618432;8;254;4696;1022;987;991;852;405;403;1431;1096
570.118417;7;254;4699;1023;987;992;852;404;403;1430;1097
570.618526;8;254;4699;1022;987;991;852;405;402;1430;1097
571.118331;7;254;4696;1022;986;991;853;404;403;1430;1096
571.618752;7;254;4692;1022;987;991;852;404;402;1431;1097
572.117889;8;254;4697;1022;987;993;852;404;404;1430;1096
572.618376;7;254;4698;1021;988;992;852;402;400;1431;1098
573.118294;8;254;4695;1023;987;991;851;403;403;1429;1098
573.618819;7;254;4696;1023;985;991;852;403;403;1428;1098
574.11796;8;253;4700;1023;986;991;852;404;402;1429;1100
574.618643;7;254;4692;1022;987;992;852;403;404;1429;1098
575.118843;8;253;4699;1022;989;991;853;402;403;1432;1096
575.618974;6;254;4697;1022;988;991;853;401;403;1429;1097
576.118831;8;254;4693;1022;987;991;853;402;403;1429;1097
576.618493;7;255;4696;1021;988;992;852;401;402;1429;1097
577.118362;7;254;4696;1022;986;991;852;402;403;1431;1097
577.618634;8;255;4698;1022;987;991;852;401;402;1429;1097
578.117794;7;254;4699;1022;986;991;852;401;402;1431;1098
578.619658;8;254;4695;1021;988;992;852;401;403;1429;1095
579.118728;8;254;4697;1021;986;992;854;402;402;1430;1097
579.618102;7;254;4696;1022;986;991;852;401;403;1429;1098
580.11895;8;254;4694;1022;986;991;852;401;402;1430;1097
580.618757;8;254;4694;1022;987;991;852;403;403;1430;1098
581.118443;7;255;4696;1019;987;991;852;401;402;1430;1098
581.618096;7;255;4698;1022;987;991;852;401;402;1430;1097
582.116011;8;254;4694;1022;987;991;852;404;403;1430;1099
582.618036;8;254;4698;1022;987;992;853;404;402;1430;1099
583.117906;8;254;4699;1022;987;990;852;404;406;1429;1098
583.615967;8;254;4695;1022;987;991;852;405;401;1430;1099
584.117428;7;255;4697;1022;986;992;852;407;401;1430;1096
584.617755;7;254;4699;1023;987;991;851;406;401;1431;1099
585.118487;7;254;4697;1023;987;990;852;407;401;1430;1097
585.617786;7;254;4696;1021;987;991;852;407;401;1429;1100
586.118208;8;254;4697;1022;987;991;849;407;401;1429;1100
586.617761;8;254;4696;1022;987;992;852;409;400;1430;1098
587.118513;7;254;4695;1022;986;991;852;407;401;1429;1100
587.618285;8;254;4697;1021;987;991;853;407;400;1429;1100
588.118445;8;254;4694;1022;986;991;851;408;399;1429;1099
588.618426;8;254;4692;1022;987;991;853;407;400;1430;1097
589.118875;7;254;4694;1022;987;991;851;405;400;1430;1096
589.619077;9;254;4697;1022;986;990;849;405;400;1430;1096
590.118456;8;254;4692;1022;987;990;852;404;401;1429;1097
590.616418;7;254;4695;1023;987;991;852;405;399;1429;1096
591.118646;8;254;4696;1022;988;991;851;404;400;1430;1097
591.618084;8;255;4696;1022;986;991;853;404;400;1429;1099
592.118973;7;254;4695;1021;986;991;852;404;400;1429;1100
592.619017;8;255;4696;1022;986;991;852;405;400;1429;1098
593.118437;8;254;4695;1022;988;991;852;405;400;1428;1098
593.617388;7;254;4692;1022;987;991;852;405;401;1430;1098
594.118124;8;254;4694;1022;986;992;850;407;400;1430;1097
594.618809;8;254;4695;1023;987;992;852;409;400;1429;1099
595.118213;8;254;4700;1022;988;991;852;410;401;1430;1098
595.618525;8;255;4694;1023;988;991;853;412;400;1429;1096
596.117448;7;254;4695;1022;988;992;852;412;401;1429;1097
596.619198;7;254;4693;1022;988;992;852;414;400;1428;1097
597.118119;8;255;4698;1022;988;992;851;416;401;1429;1096
597.618518;7;255;4695;1021;988;992;852;416;399;1429;1096
598.117304;7;255;4695;1023;988;992;851;417;401;1428;1098
598.618201;8;255;4695;1022;987;991;852;419;400;1429;1099
599.118828;8;254;4697;1023;988;991;852;419;400;1428;1098
599.618782;8;255;4694;1023;988;991;852;423;399;1428;1099
600.118231;7;255;4692;1023;988;992;852;421;401;1429;1103
600.618156;8;255;4693;1022;988;992;851;423;400;1429;1113
601.118437;7;255;4294967258;1023;988;993;852;426;401;524;1800
601.618761;8;255;4294967258;1022;988;993;851;428;400;538;1802
602.118455;8;253;4294967258;1022;987;992;851;428;400;546;1801
602.618482;8;254;4294967255;1023;988;993;851;427;401;552;1800
603.118591;8;253;4294967255;1023;987;992;851;426;402;559;1801
603.618451;8;252;4294967254;1022;987;993;852;425;401;564;1799
604.118513;7;252;4294967257;1023;988;993;851;424;403;568;1801
604.61846;7;251;4294967256;1022;988;992;851;423;402;573;1800
605.118798;7;250;4294967256;1022;987;992;852;424;404;577;1800
605.617945;8;250;4294967258;1022;987;992;851;428;403;581;1798
606.118279;7;248;4294967255;1022;987;991;852;431;404;584;1801
606.61871;8;247;4294967251;1022;986;992;852;435;404;588;1797
607.118817;7;246;4294967257;1022;987;991;849;438;405;590;1803
607.618406;8;244;4294967254;1022;987;993;851;441;405;594;1802
608.119663;8;243;4294967255;1023;988;992;851;444;404;596;1802
608.618479;8;242;4294967256;1023;988;993;851;447;404;598;1802
609.118506;8;241;4294967257;1022;988;992;852;446;405;601;1800
609.618451;9;239;4294967257;1023;988;992;852;448;406;603;1803
610.119175;7;238;4294967253;1022;988;993;852;447;406;605;1801
610.618421;8;236;4294967255;1023;989;993;852;447;408;607;1800
611.118189;8;235;4294967258;1022;988;993;852;449;407;609;1799
611.618765;8;234;4294967256;1021;989;992;851;450;409;610;1801
612.118214;8;232;4294967258;1022;990;992;851;449;409;613;1799
612.618379;7;230;4294967250;1023;988;992;851;449;410;614;1803
613.119222;8;229;4294967259;1022;988;992;852;449;410;616;1800
613.618723;8;228;4294967256;1022;988;992;852;449;411;618;1800
614.117107;8;227;4294967257;1022;988;992;851;448;412;619;1801
614.618767;8;225;4294967257;1022;988;992;852;449;412;621;1799
615.118467;7;222;4294967259;1022;987;992;852;450;414;623;1801
615.618891;8;222;4294967254;1023;988;993;851;452;415;625;1803
616.118567;8;220;4294967256;1022;989;992;852;451;415;626;1799
616.618479;8;219;4294967254;1023;988;992;851;451;415;628;1798
617.11832;8;217;4294967255;1022;987;997;851;452;416;628;1799
617.61841;8;215;4294967257;1023;987;991;851;454;417;630;1801
618.118937;8;214;4294967254;1023;988;993;852;453;419;630;1801
618.618709;7;213;4294967255;1023;988;992;852;453;419;632;1801
619.11714;9;212;4294967255;1023;988;992;852;452;421;634;1799
619.618782;8;210;4294967254;1022;987;993;852;449;422;634;1802
620.118065;8;209;4294967255;1022;988;992;851;449;423;637;1803
620.618049;8;208;4294967256;1022;988;992;852;449;424;639;1800
621.118753;8;207;4294967254;1022;988;993;851;448;423;638;1802
621.618378;8;204;4294967258;1023;987;992;852;448;426;639;1803
622.118989;8;204;4294967258;1023;988;993;851;450;426;641;1803
622.618003;8;203;4294967259;1022;987;994;852;451;428;642;1802
623.117906;8;201;4294967252;1023;987;993;851;452;428;643;1800
623.617968;8;200;4294967256;1023;987;992;852;452;432;644;1801
624.118088;8;199;4294967257;1022;987;990;852;453;432;646;1802
624.618505;7;198;4294967255;1023;986;994;852;453;433;645;1802
625.118718;8;196;4294967255;1023;987;994;851;454;433;647;1803
625.618523;8;196;4294967255;1023;987;994;851;456;435;648;1801
626.118485;8;195;4294967254;1023;986;994;852;458;436;649;1802
626.618046;7;194;4294967255;1023;987;994;851;459;437;650;1803
627.118452;8;193;4294967252;1023;989;993;852;461;438;652;1800
627.618961;8;191;4294967253;1022;988;993;851;461;439;652;1802
628.119815;8;190;4294967256;1024;986;994;851;461;441;653;1800
628.618336;8;189;4294967255;1023;986;994;851;460;444;654;1800
629.118768;7;188;4294967255;1022;988;993;852;461;444;658;1802
629.619483;9;187;4294967259;1023;987;994;851;460;447;656;1803
630.119463;7;186;4294967255;1023;985;990;851;461;447;657;1804
630.618816;8;185;4294967253;1020;987;994;852;462;449;658;1800
631.119458;8;183;4294967258;1023;986;993;852;462;451;658;1800
631.61844;9;183;4294967255;1023;986;994;852;461;452;660;1801
632.119209;8;182;4294967259;1022;986;993;851;462;454;660;1801
632.616563;8;182;4294967257;1023;986;992;851;466;455;662;1801
633.118816;9;181;4294967257;1023;986;993;852;463;455;663;1802
633.619011;8;180;4294967260;1023;986;993;852;465;456;663;1803
634.118946;8;179;4294967253;1023;986;993;851;467;457;664;1802
634.618485;8;178;4294967254;1022;987;993;851;470;460;663;1800
635.119089;7;177;4294967257;1021;986;992;852;473;460;666;1799
635.61912;8;176;4294967258;1023;986;993;851;474;462;667;1800
636.119402;9;175;4294967252;1027;985;992;851;476;464;667;1801
636.618769;8;174;4294967254;1022;986;992;852;479;464;667;1799
637.116513;8;173;4294967253;1023;987;993;851;480;470;668;1800
637.617277;8;173;4294967257;1022;985;993;851;483;466;670;1803
638.119155;8;172;4294967254;1023;986;992;853;486;469;670;1802
638.620428;8;171;4294967257;1022;986;991;852;486;470;672;1800
639.11708;8;170;4294967255;1022;986;992;852;490;471;671;1801
639.619184;8;170;4294967258;1022;985;991;852;492;473;672;1802
640.119526;8;169;4294967255;1022;986;991;851;495;474;675;1802
640.618658;7;168;4294967255;1022;987;991;852;495;474;676;1802
641.11691;8;167;4294967255;1022;986;992;852;496;478;675;1798
641.618245;8;167;4294967255;1022;986;991;852;498;478;676;1801
642.118413;8;166;4294967260;1022;987;991;852;499;480;678;1799
642.618466;8;165;4294967257;1022;985;991;851;500;481;678;1800
643.119383;8;164;4294967256;1022;985;991;851;502;482;679;1801
643.619722;8;163;4294967252;1022;986;990;851;502;484;678;1804
644.119651;8;163;4294967255;1022;986;992;852;502;486;680;1799
644.616307;8;161;4294967255;1023;986;991;851;503;487;681;1803
645.118995;8;161;4294967256;1022;986;991;850;502;489;682;1800
645.619576;8;160;4294967256;1022;986;991;851;503;491;681;1801
646.117104;8;160;4294967257;1022;986;991;851;503;492;683;1801
646.619268;8;159;4294967258;1022;985;990;851;503;494;683;1801
647.118253;8;159;4294967261;1022;984;991;852;504;494;684;1800
647.618997;8;158;4294967258;1022;986;991;851;506;496;685;1802
648.119211;7;157;4294967255;1022;985;990;851;508;499;683;1800
648.619184;8;157;4294967257;1023;986;990;852;511;500;685;1801
649.119441;9;156;4294967252;1023;984;991;852;511;500;686;1801
649.619459;9;155;4294967256;1022;986;991;851;513;501;687;1800
650.118397;8;155;4294967256;1022;986;991;852;515;503;688;1802
650.618783;8;154;4294967257;1022;986;991;851;518;503;689;1804
651.118978;8;153;4294967254;1022;986;991;851;521;505;690;1799
651.617582;9;153;4294967255;1022;985;990;850;519;505;690;1802
652.119745;8;152;4294967256;1022;986;991;851;520;507;691;1800
652.619257;8;151;4294967256;1023;985;990;851;520;509;692;1800
653.118827;8;151;4294967256;1023;986;991;851;519;510;692;1803
653.617089;8;150;4294967256;1023;987;991;851;521;511;692;1800
654.118042;8;150;4294967259;1023;985;990;851;522;514;694;1800
654.619012;8;150;4294967253;1022;986;990;851;522;514;695;1800
655.118425;8;149;4294967249;1022;987;990;851;522;516;695;1800
655.618453;8;148;4294967258;1022;987;991;851;524;518;695;1800
656.118653;8;147;4294967256;1022;986;991;851;528;519;695;1800
656.61905;9;147;4294967256;1022;986;990;850;527;521;696;1803
657.118457;9;146;4294967247;1023;986;989;851;528;522;697;1803
657.619082;8;145;4294967255;1022;985;990;851;529;523;698;1801
658.117011;8;146;4294967254;1022;985;989;852;531;526;698;1801
658.619154;9;144;4294967257;1022;986;990;851;533;525;699;1802
659.118489;8;144;4294967254;1022;986;989;851;533;530;699;1800
659.617508;9;144;4294967254;1022;985;990;852;535;529;701;1802
660.11998;8;143;4294967258;1021;986;990;851;537;530;701;1799
660.619124;8;142;4294967256;1022;986;989;851;539;531;702;1801
661.119561;7;142;4294967253;1023;986;991;851;540;532;702;1801
661.618399;8;141;4294967258;1022;986;990;852;542;535;702;1803
662.118998;9;140;4294967256;1023;986;990;851;543;535;703;1799
662.619395;8;140;4294967256;1022;986;991;849;544;536;704;1803
663.11677;7;139;4294967254;1021;986;990;851;546;537;705;1801
663.619549;7;139;4294967257;1022;986;991;851;547;539;705;1800
664.117624;9;138;4294967257;1023;986;991;851;548;542;706;1801
664.619008;8;138;4294967254;1022;987;991;851;549;542;706;1802
665.119158;9;138;4294967253;1023;987;990;851;550;543;707;1803
665.616735;9;137;4294967254;1021;987;991;851;551;545;708;1802
666.118561;9;137;4294967257;1022;986;990;851;551;546;708;1803
666.619534;8;136;4294967254;1023;986;991;852;552;548;708;1800
667.119019;8;136;4294967251;1022;986;991;850;554;548;710;1801
667.617821;9;135;4294967258;1022;987;990;851;556;550;710;1799
668.119139;8;135;4294967257;1020;986;991;850;556;552;711;1803
668.618924;8;134;4294967255;1022;986;989;851;559;552;710;1801
669.118558;9;133;4294967254;1022;986;990;850;561;553;711;1803
669.619273;8;132;4294967256;1023;987;990;852;565;553;712;1802
670.119468;8;132;4294967256;1026;987;990;851;569;556;712;1804
670.618949;8;132;4294967255;1022;987;991;851;572;558;713;1801
671.119739;8;131;4294967259;1022;986;990;848;574;559;713;1801
671.619067;8;131;4294967257;1023;986;990;852;576;560;715;1800
672.119018;9;130;4294967257;1022;987;990;852;576;562;715;1801
672.619379;9;129;4294967255;1022;984;991;852;579;563;715;1800
673.118923;8;129;4294967258;1022;986;990;851;581;564;716;1803
673.618441;8;129;4294967255;1023;986;989;851;585;565;717;1803
674.119128;8;128;4294967258;1023;986;990;851;586;567;716;1803
674.618428;8;127;4294967255;1023;986;990;851;588;569;717;1801
675.119439;9;127;4294967254;1023;986;990;851;590;568;718;1800
675.618146;8;126;4294967254;1022;987;989;852;593;571;719;1802
676.120139;8;126;4294967256;1021;987;990;851;597;573;718;1800
676.617455;9;126;4294967255;1022;986;988;851;598;574;720;1800
677.119113;9;126;4294967256;1022;986;990;852;602;574;719;1803
677.619383;8;125;4294967253;1022;988;990;852;604;576;721;1804
678.119369;8;124;4294967248;1022;987;989;851;606;578;721;1800
678.618766;8;124;4294967256;1022;984;990;850;608;579;723;1803
679.119406;8;123;4294967258;1021;987;990;851;608;580;722;1801
679.618476;8;124;4294967255;1023;987;990;851;608;582;722;1802
680.119379;9;122;4294967254;1022;987;989;851;610;583;723;1801
680.619557;8;122;4294967251;1022;987;991;851;612;583;724;1803
681.118364;8;123;4294967255;1023;986;991;851;612;587;725;1799
681.618415;8;121;4294967253;1022;986;989;852;612;588;724;1804
682.119819;8;121;4294967256;1023;986;990;851;613;589;724;1801
682.619066;8;121;4294967256;1022;986;990;851;614;589;726;1797
683.119349;8;120;4294967258;1022;986;989;851;614;591;726;1800
683.619413;8;120;4294967258;1022;986;990;852;614;591;731;1802
684.118837;8;120;4294967257;1022;986;990;851;613;593;727;1800
684.619347;8;119;4294967257;1023;986;990;852;614;595;727;1804
685.119599;8;118;4294967252;1021;986;991;851;616;595;728;1801
685.617581;8;118;4294967254;1022;986;989;851;616;596;729;1799
686.11925;8;118;4294967257;1022;985;990;851;616;598;728;1801
686.619237;9;117;4294967257;1022;986;990;856;618;599;730;1803
687.119618;8;118;4294967260;1021;987;990;851;620;600;730;1800
687.618566;8;116;4294967256;1023;986;989;851;620;602;731;1801
688.119793;8;116;4294967257;1022;985;990;851;621;602;730;1802
688.616651;9;116;4294967258;1022;987;989;851;621;602;731;1804
689.117389;8;115;4294967257;1023;986;990;852;623;605;731;1801
689.618936;8;115;4294967255;1022;986;990;852;624;606;732;1802
690.117255;9;114;4294967258;1022;986;991;851;627;606;733;1799
